customer_id,company_name,contact_name,email,country,indUnited Statestry,company_size,initial_plan,signup_date,acquisition_channel
CUST03840,Johnson-Gilbert,Cynthia Manning,perezeric@pham-ramirez.com,United States,Marketing,Small (2-10),Pro,1/9/2022,Social Media
CUST03841,Walker Group,William Martinez,lsmith@dawson-pena.com,Netherlands,Legal,Small (2-10),Free,10/14/2024,Social Media
CUST03842,"Ryan, Boyd and Flores",Latasha Taylor,alexandria28@roberts.org,United Kingdom,Finance,Solo,Free,5/7/2022,Paid Ads
CUST03843,Smith LLC,Amanda Bolton,llopez@lawrence-meyer.com,United Kingdom,E-commerce,Medium (11-50),Free,10/31/2023,Referral
CUST03844,Oneal LLC,David Knapp,DTURNER@SMITH.COM,United States,Media,Medium (11-50),Free,1/19/2024,Direct
CUST03845,"Taylor, Moon and Cruz",Katherine Barnett,gibsonmark@pennington.info,United Kingdom,Design,Small (2-10),Pro,4/22/2022,Organic Search
CUST03846,Carpenter-Lucas,Samantha White,howardcarlos@ho.net,Canada,Design,Medium (11-50),Free,3/25/2024,Social Media
CUST03847,Hawkins and Sons,Aaron Flowers,linda96@briggs.com,Canada,Finance,Small (2-10),Free,3/16/2023,Paid Ads
CUST03848,Ramirez PLC,Matthew Black,michele57@avila.com,India,Legal,Small (2-10),Pro,10/23/2023,Social Media
CUST03849,"Carey, Padilla and Rodriguez",Michele Cunningham,michelleanderson@logan.com,Australia,Technology,Solo,Pro,3/21/2024,Paid Ads
CUST03850,"Phillips, Mcdonald and Reid",David Edwards,alfred28@brown-ayers.biz,Other,Design,,Business,5/13/2023,Organic Search
CUST03851,"Hernandez, Hansen and Wallace",Paul Jones,martin68@crawford-reynolds.com,United States,Real Estate,Solo,Pro,6/28/2023,Paid Ads
CUST03852,Wong-Palmer,Stephanie Morris,raymondromero@alvarez.com,United States,Finance,Small (2-10),Pro,12/2/2022,Paid Ads
CUST03853,Douglas-Stephens,Kimberly Smith,terrylarry@gutierrez.net,India,HR & Recruiting,Medium (11-50),Pro,10/22/2022,Paid Ads
CUST03854,Watson Ltd,Michael Jenkins,gtrujillo@adams.biz,Australia,Technology,Large (51-200),Pro,3/7/2023,Direct
CUST03855,Davis-Hopkins,James Hardin,lpowers@price-hall.com,United Kingdom,Media,Large (51-200),Pro,10/1/2022,Direct
CUST03856,Smith-Hall,Francisco Wood MD,wilsongeoffrey@may.com,United States,Real Estate,Small (2-10),Business,1/18/2023,Partner
CUST03857,Gregory-Leon,Terry Garcia,phillipsjesus@owen-gonzales.info,United States,Consulting,Medium (11-50),Free,11/23/2022,Organic Search
CUST03858,Farley PLC,Larry Garcia,awallace@robertson.com,United States,Healthcare,Solo,Pro,10/7/2022,Partner
CUST03859,Jackson PLC,Sonya Simpson,adamhansen@moses.com,United States,Consulting,Medium (11-50),Free,1/1/2022,Direct
CUST03860,Frank Inc,Krystal Evans,leonjames@chase.info,United States,HR & Recruiting,Small (2-10),Free,7/26/2023,Organic Search
CUST03861,Barry and Sons,Sarah Sampson DDS,tharris@lopez.com,Brazil,Education,Solo,Pro,11/2/2022,Referral
CUST03862,"Owens, Vazquez and Oconnell",Katrina Campbell,lisabrown@martinez.biz,United Kingdom,E-commerce,Small (2-10),Free,6/22/2022,Organic Search
CUST03863,Crawford and Sons,Troy Carson,elizabeth07@lopez.com,United Kingdom,Marketing,,Pro,6/25/2024,Paid Ads
CUST03864,Ibarra-Swanson,Matthew Brown,stephencarter@henderson.info,United States,Healthcare,Solo,Business,3/29/2023,Paid Ads
CUST03865,Barker Ltd,Isaac Ferguson,inichols@carroll.net,India,HR & Recruiting,Solo,Pro,3/14/2023,Partner
CUST03866,Brewer Inc,Taylor Walls,holly06@flores.biz,Brazil,Finance,Small (2-10),Pro,11/5/2022,Paid Ads
CUST03867,Nelson PLC,Christopher Bentley,spatton@olson-carrillo.biz,United Kingdom,Technology,Medium (11-50),Pro,6/4/2022,Social Media
CUST03868,Anderson PLC,Marc Lucas,john16@holland-bailey.biz,UAE,Media,Medium (11-50),Free,4/2/2024,Organic Search
CUST03869,Smith Ltd,John Bonilla,ashleybailey@sanders-mcintosh.info,Australia,Technology,Solo,Free,3/1/2023,Referral
CUST03870,"Williams, Ingram and Meadows",Jerry Smith,walkerjoseph@kim.com,United States,HR & Recruiting,Medium (11-50),Free,10/4/2023,Referral
CUST03871,"Baker, Woodard and Lyons",Laura Small,johnstonrebecca@werner-stewart.com,India,Design,Solo,Pro,6/23/2022,Referral
CUST03872,Williams-George,Michael Steele,moorejustin@watts-jones.com,United States,HR & Recruiting,Small (2-10),Free,4/20/2022,Social Media
CUST03873,"Watson, Reynolds and Gross",Robert Kaufman,DANA52@FLORES-STEVENS.COM,Singapore,Media,Small (2-10),Free,8/27/2024,Social Media
CUST03874,Foster Ltd,Monique Harris,davidgonzales@davis.com,United Kingdom,E-commerce,Enterprise (200+),Business,10/10/2022,Organic Search
CUST03875,Bullock Ltd,Barbara Morgan,shannoncastillo@hale.com,United States,HR & Recruiting,Small (2-10),Business,3/23/2022,Referral
CUST03876,Hines Inc,James Anderson,wheelerkayla@mccoy.info,Brazil,Design,Large (51-200),Free,4/6/2024,Direct
CUST03877,Thomas LLC,Jacob Murillo,michaelperez@allen-wright.com,United States,Finance,Medium (11-50),Pro,7/6/2024,Organic Search
CUST03878,"Bryant, Spence and Ross",Frank Lewis,nathanwebster@li.com,Other,Media,Medium (11-50),Pro,3/22/2023,Partner
CUST03879,Key LLC,John Chan,jorge39@mayo.com,France,Real Estate,Medium (11-50),Free,7/23/2023,Partner
CUST03880,Wilkerson-Santos,Kelly Bradford,poolealicia@harris.info,United States,Education,Medium (11-50),Business,5/25/2024,Organic Search
CUST03881,Cowan-Casey,Lauren Aguirre,ehickman@harris.com,Australia,E-commerce,Large (51-200),Business,8/1/2023,Social Media
CUST03882,"Pierce, Smith and Cooper",SUnited Statesn Kaufman,jamesgriffin@blankenship.com,United States,Real Estate,Solo,Free,8/31/2023,Referral
CUST03883,Dominguez-Mills,Lauren Reyes,george14@allen.info,United States,Real Estate,Solo,Pro,2/20/2024,Partner
CUST03884,"Ayala, Barrera and Anderson",Cynthia Austin,jeffrey55@long-clark.net,Germany,Healthcare,Enterprise (200+),Business,6/2/2022,Referral
CUST03885,Moore-Lopez,Timothy Little,brownjessica@webb.com,United States,HR & Recruiting,Solo,Free,4/12/2023,Social Media
CUST03886,Lewis-Brown,Richard Smith,paulroberts@lawson.com,India,Consulting,Enterprise (200+),Business,6/13/2024,Direct
CUST03887,Powers LLC,Jasmine Phillips,dellis@garcia-holden.info,UAE,HR & Recruiting,Small (2-10),Business,9/15/2023,Paid Ads
CUST03888,Taylor-Evans,Joseph Carney,umedina@garcia.org,United Kingdom,Media,Small (2-10),Pro,11/30/2023,Organic Search
CUST03889,"Phillips, Wilson and Williams",Crystal Davis,steven57@knox.com,Australia,Media,Enterprise (200+),Pro,10/23/2024,Direct
CUST03890,"Miller, Sullivan and Cole",Jasmin Turner,karen67@lewis.org,United States,Healthcare,Medium (11-50),Business,9/16/2024,Organic Search
CUST03891,"Drake, Soto and Lambert",Leslie Short,TCHAPMAN@DAVIS.COM,Australia,Design,Small (2-10),Free,3/5/2024,Paid Ads
CUST03892,Huynh-Gutierrez,Brenda Rivas,pterrell@anderson.com,Australia,Design,Small (2-10),Free,6/8/2023,Direct
CUST03893,"Cunningham, Lopez and Santos",Michael Jackson,parkerscott@buck.com,United Kingdom,E-commerce,Large (51-200),Business,7/10/2023,Direct
CUST03894,Ray-Harrington,Christopher Smith DVM,pamelacohen@nguyen.com,Australia,HR & Recruiting,Large (51-200),Pro,7/6/2023,Organic Search
CUST03895,Duncan-Jones,Thomas Lozano,charlesmontgomery@martin.info,United States,Legal,Small (2-10),Free,6/29/2024,Organic Search
CUST03896,"Mccoy, Ferguson and Nguyen",Erica Smith,kelly08@greer.com,United Kingdom,Marketing,Small (2-10),Free,10/16/2022,Social Media
CUST03897,Woods PLC,James Thornton,reesesamantha@murphy.com,United Kingdom,Legal,Small (2-10),Free,10/23/2023,Social Media
CUST03898,Reyes-Cruz,Shelby Jefferson,meyerssteven@ruiz.com,United Kingdom,E-commerce,Medium (11-50),Pro,7/23/2023,Referral
CUST03899,Anthony Inc,Thomas Trevino,ramirezrobin@parsons-garcia.com,Singapore,Marketing,Small (2-10),Pro,11/3/2023,Paid Ads
CUST03900,"Lopez, Shea and Spencer",Abigail Wright,martinyork@smith.org,Canada,E-commerce,,Free,6/6/2023,Direct
CUST03901,Sherman-Paul,Daniel Davis,amanda29@meyers.org,United Kingdom,Legal,Large (51-200),Business,7/3/2024,Referral
CUST03902,Wilson-Moore,Sydney Marshall,joseph50@turner.net,United Kingdom,Education,Small (2-10),Free,4/28/2022,Organic Search
CUST03903,Rhodes Inc,Tamara Torres,smithmelissa@mitchell.com,United States,Marketing,Small (2-10),Free,11/12/2022,Direct
CUST03904,Horn PLC,Brian Campos,nwatkins@porter.com,UAE,Finance,Solo,Business,8/25/2024,Paid Ads
CUST03905,Singh-Smith,Billy Davila,pinedabarbara@marquez.com,Brazil,Finance,Enterprise (200+),Business,4/12/2024,Social Media
CUST03906,Acosta-Brown,Vicki Pearson,michellemaldonado@watson.com,India,E-commerce,Small (2-10),Business,3/27/2022,Paid Ads
CUST03907,"Lewis, Romero and Taylor",Nancy Pope,jenny92@owens-peters.net,Brazil,Consulting,,Business,4/4/2022,Paid Ads
CUST03908,Owens-Oliver,Diana Hardin,justinallen@willis-mcdonald.biz,United States,Design,Solo,Pro,4/22/2024,Organic Search
CUST03909,Allen LLC,Donald Tucker,tbates@spencer.biz,United States,Design,Medium (11-50),Business,4/3/2023,Organic Search
CUST03910,Davis Ltd,Jasmine Green,elizabeth96@gibson.com,United States,E-commerce,Medium (11-50),Pro,3/12/2023,Partner
CUST03911,Roberts PLC,Sean Lewis,colleen16@morris-gonzalez.net,Netherlands,Real Estate,Small (2-10),Pro,5/16/2022,Social Media
CUST03912,Benson-Raymond,Lori Ryan,qlopez@lee.biz,France,Healthcare,Small (2-10),Free,10/4/2022,Organic Search
CUST03913,Brown-Lawson,James Fields,benderjared@morris-bush.org,United Kingdom,Healthcare,Medium (11-50),Pro,3/6/2023,Referral
CUST03914,Anderson Ltd,Monique Bass,christopherabbott@allen.org,Canada,Design,Small (2-10),Pro,3/28/2022,Social Media
CUST03915,"Williams, Kramer and Finley",Jessica Krueger,samantha70@soto.biz,Other,Education,Enterprise (200+),Pro,9/5/2023,Partner
CUST03916,Pugh-Johnston,Ana Cooper,richmondtara@hall.com,Australia,Real Estate,Medium (11-50),Business,4/2/2023,Partner
CUST03917,Johnson-Spencer,Maxwell Parsons,stafforddustin@brown.org,United States,Design,Enterprise (200+),Business,4/3/2022,Referral
CUST03918,"Freeman, Reed and Smith",Sarah Perkins,fcampbell@orozco-frye.com,Germany,Finance,Large (51-200),Business,10/29/2022,Referral
CUST03919,"Moore, Reed and Miller",Danielle Schmidt,ialvarez@williams-rivera.net,United Kingdom,Technology,Small (2-10),Business,10/14/2022,Social Media
CUST03920,Martin-Clay,Julie Garcia,robin25@sanford.info,France,Real Estate,Solo,Free,1/27/2023,Partner
CUST03921,Carrillo-Neal,Justin Alvarez,hannah41@molina.org,Germany,Media,Small (2-10),Pro,6/20/2024,Referral
CUST03922,"Montoya, Hines and Owens",Gerald Williams Jr.,jamesjackson@yang.com,Pakistan,Legal,Solo,Free,1/19/2024,Social Media
CUST03923,Martinez Inc,Kirk Odom,reedarthur@johnson-rosales.com,Other,Finance,Medium (11-50),Pro,7/2/2023,Organic Search
CUST03924,Griffith Ltd,Julie Mendoza,vincent34@shaw.com,Australia,Education,Medium (11-50),Business,10/22/2024,Partner
CUST03925,"Hernandez, Jenkins and Macias",Mary Vargas,rachel69@garcia.net,India,Real Estate,Large (51-200),Pro,3/22/2024,Paid Ads
CUST03926,Davis Ltd,Tina Wright,frostrobert@ford.com,United States,HR & Recruiting,Large (51-200),Pro,3/27/2023,Direct
CUST03927,"Serrano, Smith and Wade",Stephen Edwards,sandraford@chavez-ray.info,India,E-commerce,Large (51-200),Business,2/11/2024,Referral
CUST03928,Zamora Inc,Cameron Smith,edwardmiller@schroeder-wolfe.com,United States,Technology,Enterprise (200+),Pro,3/6/2023,Paid Ads
CUST03929,Smith-Olson,Erik Grant,philip36@farrell-larson.biz,Germany,Education,Medium (11-50),Pro,3/14/2023,Organic Search
CUST03930,Nicholson Ltd,Luis Jennings MD,angelasilva@newton-smith.org,Canada,Consulting,Medium (11-50),Free,7/4/2022,Social Media
CUST03931,Warner-Sanchez,Maria Sweeney,lindacoffey@guerrero-wiggins.info,Netherlands,,Medium (11-50),Free,1/11/2024,Direct
CUST03932,"Collins, Cooper and Barr",Julie Harrington,BROWNANDREW@ROGERS.COM,UAE,Media,Enterprise (200+),Business,2/17/2022,Paid Ads
CUST03933,Juarez-Reid,Angel Sharp,marydecker@mason-hood.org,United States,Technology,Medium (11-50),Business,8/28/2024,Paid Ads
CUST03934,"Brown, Smith and Fleming",David Bush,adamskayla@waller.com,United States,Technology,Medium (11-50),Pro,12/17/2022,Partner
CUST03935,Murray-Torres,Kelli Collins,paul31@david.org,United Kingdom,Legal,Small (2-10),Pro,5/27/2024,Partner
CUST03936,Serrano-Mclean,Bethany Chan,ANNADECKER@LIN.COM,United States,Media,Large (51-200),Business,7/6/2024,Direct
CUST03937,Delgado and Sons,William Barton,umoss@bridges.com,India,E-commerce,Solo,Pro,10/24/2023,Social Media
CUST03938,Garcia PLC,Ann Hurst,erin43@snyder.net,United Kingdom,Legal,Medium (11-50),Free,10/5/2023,Direct
CUST03939,Barton-Clark,Samantha Ruiz,gonzalezlinda@gould.info,France,Marketing,Medium (11-50),Pro,3/23/2022,Referral
CUST03940,Garcia-Campbell,Kristen Allen,davidthomas@wu-koch.biz,United Kingdom,Healthcare,Medium (11-50),Pro,5/13/2022,Referral
CUST03941,Macias Inc,Robert Duarte,ylopez@matthews-smith.biz,United States,Healthcare,Large (51-200),Business,3/10/2024,Social Media
CUST03942,Johnson Group,Heather Neal,tclarke@martin.org,United States,Technology,Solo,Free,4/21/2024,Partner
CUST03943,Padilla-Young,Dominique White,flynnjessica@evans.com,United Kingdom,HR & Recruiting,Solo,Pro,9/7/2024,Organic Search
CUST03944,"Ellis, Fischer and Carter",Abigail Burch,benjaminmcguire@camacho-farley.biz,United States,Technology,Medium (11-50),Pro,1/5/2023,Partner
CUST03945,"Turner, Thompson and Oneal",Jason Stewart,ufernandez@logan-johnson.biz,India,Marketing,Medium (11-50),Business,11/15/2023,Paid Ads
CUST03946,"Stephens, Singh and Moore",Danielle Stewart,shawn49@hammond.com,France,Consulting,Large (51-200),Business,3/3/2024,Organic Search
CUST03947,Snyder-Flores,George Wilson,emilydowns@simmons-christensen.com,United States,Real Estate,Small (2-10),Pro,9/27/2024,Organic Search
CUST03948,Cole and Sons,Tyler Jennings,vanessa43@mercer-foley.com,United States,Consulting,Medium (11-50),Free,8/31/2022,Direct
CUST03949,"Abbott, Patterson and Lambert",Heather Campbell,dylan66@warren-romero.com,United Kingdom,Healthcare,Medium (11-50),Free,10/22/2022,Partner
CUST03950,Murphy-Jones,Sarah Harris,harrisonbrian@snyder.com,Germany,Technology,Medium (11-50),Pro,6/13/2024,Paid Ads
CUST03951,"Lewis, Henderson and Pope",John Simmons,gary54@castillo.info,United States,Real Estate,Small (2-10),Pro,10/10/2023,Social Media
CUST03952,Mcmahon Inc,David Cooper,hansencrystal@smith-burch.com,Other,Media,Solo,Free,4/7/2023,Organic Search
CUST03953,Aguirre-Jordan,John West,uwarner@greer-morgan.com,Canada,HR & Recruiting,Medium (11-50),Pro,9/24/2024,Paid Ads
CUST03954,Branch-West,John Sanchez,adamssteven@barker.com,United Kingdom,,Small (2-10),Free,7/25/2022,Social Media
CUST03955,"Calderon, Miller and Parker",Andrea Elliott MD,jessicawagner@colon.com,United Kingdom,Real Estate,Medium (11-50),Pro,3/9/2022,Direct
CUST03956,May and Sons,Joanna Lara,gonzalesjeremy@reed-gutierrez.com,Canada,Technology,Medium (11-50),Free,4/1/2023,Referral
CUST03957,Martinez PLC,Rebecca Hunt,vpatterson@russell.com,Other,Marketing,Medium (11-50),Free,1/23/2024,Referral
CUST03958,"Baker, Scott and Davis",Anthony Burgess,qfranco@price.com,United Kingdom,Design,Small (2-10),Free,5/11/2022,Organic Search
CUST03959,Harrison LLC,Travis Williams,joneskayla@lee-wright.com,UAE,Technology,Enterprise (200+),Pro,11/9/2022,Direct
CUST03960,Moreno Group,Whitney Reynolds,MEGANHEBERT@LONG.COM,United States,Legal,Medium (11-50),Free,6/28/2024,Direct
CUST03961,Bailey Ltd,Kimberly Jones,asmith@thomas.com,India,Media,Medium (11-50),Free,6/2/2022,Direct
CUST03962,Munoz Ltd,Kristina Martinez,delacruzwesley@johnson.com,Australia,HR & Recruiting,Large (51-200),Business,7/3/2024,Partner
CUST03963,Rodriguez and Sons,Scott Lopez,rhonda69@rodriguez.com,United Kingdom,Media,Medium (11-50),Free,7/1/2023,Direct
CUST03964,Jones-Johnson,Heather Thompson,tinapatrick@brown.com,United States,E-commerce,Large (51-200),Business,8/24/2023,Social Media
CUST03965,Johnson-Burns,Mr. Clinton Jones,codygentry@tucker.info,Netherlands,Consulting,Solo,Free,9/3/2023,Direct
CUST03966,Mccall Ltd,Shawn Martinez,robertgarcia@barber.info,Canada,Finance,Large (51-200),Business,10/16/2023,Referral
CUST03967,West Inc,Ashley Moore MD,nhall@buchanan.com,United Kingdom,Design,Medium (11-50),Free,10/17/2024,Partner
CUST03968,Wheeler-Mckenzie,Michael Montgomery,brussell@jones.com,Germany,Legal,Small (2-10),Pro,10/29/2022,Partner
CUST03969,"Johnson, Greer and Jones",Gary Smith,johnny55@rogers.com,India,Education,,Business,3/3/2023,Direct
CUST03970,Thomas-Fernandez,Kevin Thomas,farrelljacob@contreras.com,UAE,Finance,Medium (11-50),Pro,1/25/2024,Paid Ads
CUST03971,Kirby-Mckay,Brianna Molina,xblevins@thompson-guerrero.org,United Kingdom,Education,Small (2-10),Business,12/25/2022,Organic Search
CUST03972,Kelley-Wolf,Colton Knight,parkerjeffrey@quinn.info,Germany,E-commerce,Small (2-10),Free,12/12/2023,Social Media
CUST03973,Richardson-Lloyd,Kristy Jimenez,jacksongary@dixon.com,UAE,E-commerce,Enterprise (200+),Business,2/19/2022,Partner
CUST03974,"Calhoun, Schmidt and Kirk",Jasmine Nguyen,brandonsmith@harris.biz,United Kingdom,HR & Recruiting,Medium (11-50),Free,6/6/2023,Direct
CUST03975,Ellis-Briggs,Melissa Davila,robert88@vasquez-hughes.com,Australia,Media,Medium (11-50),Business,1/1/2024,Referral
CUST03976,"George, Bautista and Wagner",Jacob Schmidt,sUnited Statesn33@wells.com,Canada,Consulting,Small (2-10),Free,8/24/2022,Paid Ads
CUST03977,Harris-Martin,Kelly Mann,joymiles@smith.net,Canada,Marketing,Solo,Pro,6/7/2022,Partner
CUST03978,Clark-Jacobs,Ms. Michelle Chavez,gpetersen@martin-cannon.org,Brazil,Healthcare,Solo,Pro,8/11/2023,Referral
CUST03979,Mcdonald-Young,Angela Holloway,clineadam@perry-barton.com,United Kingdom,Healthcare,Large (51-200),Business,9/9/2024,Paid Ads
CUST03980,Green-Williams,Lisa Reed,robertalexander@flores.org,Netherlands,Consulting,Small (2-10),Pro,9/24/2024,Direct
CUST03981,"Bridges, Wilson and Ramos",Dana Dean,hphillips@glass.biz,Australia,Finance,Small (2-10),Pro,9/14/2022,Paid Ads
CUST03982,Jones PLC,Kyle Ballard,simsmichael@brennan.com,Netherlands,Education,Small (2-10),Business,2/28/2022,Partner
CUST03983,Cabrera LLC,Jordan Hudson,gbuck@abbott.biz,Australia,Consulting,Medium (11-50),Free,3/2/2022,Organic Search
CUST03984,Davis-Blackburn,Miguel Harvey,margaret31@garrison-miller.com,United Kingdom,Design,Small (2-10),Free,1/22/2023,Social Media
CUST03985,"Case, Dorsey and Webb",Thomas Johnson,TIMOTHY46@WILLIAMSON.ORG,United Kingdom,Education,Enterprise (200+),Business,4/30/2024,Paid Ads
CUST03986,Strong Group,Christine Phelps,mitchellaguilar@dougherty.net,United States,Consulting,Enterprise (200+),Free,7/24/2023,Partner
CUST03987,Atkinson Ltd,Curtis Paul,BSANDERS@RANGEL.INFO,United States,Finance,Medium (11-50),Free,3/27/2023,Partner
CUST03988,"Freeman, Graham and Lin",Jesse Watkins,rmoore@morales-york.net,Other,Media,Medium (11-50),Business,6/15/2024,Referral
CUST03989,Olson-Willis,Larry Petty,TODDKHAN@JOHNSON.COM,United States,Education,Large (51-200),Free,2/3/2022,Referral
CUST03990,Jordan-Alvarez,Yvonne Gilmore,fford@johnson.biz,Netherlands,Real Estate,Solo,Free,7/20/2023,Paid Ads
CUST03991,Andrews-Salazar,Debbie Ryan,heather30@olson.com,United States,Healthcare,Large (51-200),Business,3/9/2023,Referral
CUST03992,Browning and Sons,Bryan Ford,brittany97@singleton.biz,Brazil,Technology,Solo,Business,6/8/2024,Organic Search
CUST03993,"Bailey, Woodward and Reed",Melanie Willis,jjohnson@davidson-brown.com,United States,Marketing,Large (51-200),Business,2/25/2024,Referral
CUST03994,Patterson-Wilson,Matthew Hahn,mark97@hamilton-harrison.info,Brazil,Consulting,Medium (11-50),Free,2/21/2024,Partner
CUST03995,Johnson-Haney,Matthew Martinez,wholloway@thomas.com,Canada,Healthcare,Small (2-10),Business,1/10/2023,Organic Search
CUST03996,"Proctor, Buck and Shah",Juan Wilson,david06@tate.biz,Germany,Legal,Solo,Business,9/4/2023,Referral
CUST03997,"Moon, Miller and Morris",Shelby Mitchell,james94@hernandez.org,Other,Marketing,Medium (11-50),Free,1/6/2022,Partner
